artista;luogo ;orario ;data;immagine ;biglietti;mappa;spotify*;instagram*;biografia;RockInRoma;RomeSummerFest
Tananai - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;25/09/2023;..\imgs\tananai-estate-biglietti-3.jpg;https://www.ticketone.it/event/tananai-live-2023-festival-auditorium-parco-della-musica-ennio-morricone-16905202/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=09%2F25%2F2023&checkout=09%2F26%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.9479596230191&nelng=12.500479004009378&swlat=41.9109086929146&swlng=12.444605863189338&zoom=13.065065352735527;https://open.spotify.com/artist/35V1WomiedCJeGfupcPm7s?si=18993c3f94cf4475;https://www.instagram.com/tananaimusica/;"Tananai, nome d’arte di Alberto Cotta Ramusino, nasce a Milano l’8 maggio 1995. Appassionato di musica elettronica fin da adolescente, si dedica alla produzione musicale e nel 2017 pubblica il suo primo album “To Discover And Forget” con lo pseudonimo Not For Us. Terminato il progetto, Alberto sente la necessità di esplorare altri generi musicali e inizia a scrivere e cantare brani in italiano, per i quali continua a occuparsi anche della produzione.

Nel 2019, con il nuovo nome d’arte Tananai, che sottolinea la sua nuova natura musicale, non più solo produttore, ma anche cantante. A dicembre, Tananai è tra i finalisti di Sanremo Giovani con il brano “Esagerata”, pubblicato il 3 dicembre e grazie al quale è tra i tre vincitori dell’ottava edizione della competizione. La vittoria gli assicura un posto tra i 25 Big in gara al 72° Festival di Sanremo nel 2022, al quale Tananai parte-ciperà con il singolo “Sesso Occasionale”.";NO;SI
Fabri Fibra - Roma Summer Fest;Auditorium Parco della Musica - Cavea;21:00;26/09/2023;..\imgs\fabri-fibra-estate-biglietti.jpg;https://www.ticketone.it/event/fabri-fibra-auditorium-parco-della-musica-ennio-morricone-16958810/?affiliate=IGA;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=09%2F26%2F2023&checkout=09%2F27%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.939510406297586&nelng=12.482309981420457&swlat=41.91926918805143&swlng=12.467363418570244&zoom=13.986348080989785;https://open.spotify.com/artist/7u710e44HW3K7A5eTnRqHC?si=c09395344b5b4350;https://www.instagram.com/fabri_fibra/;"Fabrizio Tarducci, nato a Senigallia nel 1976, ha cominciato a farsi notare nel '95 sulla scena hip hop italiana con il nome di Fabri Fibra, grazie a un paio di demo su cassetta. Attivo nella Teste Mobili Crew, collettivo hip hop con base nelle Marche, incide con gli Uomini di Mare prima di pubblicare a proprio nome TURBE GIOVANILI (2002), costruito su basi prodotte da Neffa. Oltre all'attività da solo, Fibra continua a incidere con gli Uomini di Mare. Nel 2004 esce MR. SIMPATIA, realizzato a casa con la collaborazione di suo fratello Nesli. E' di due anni dopo il grande salto: firma un contratto con la major Universal che pubblica TRADIMENTO, che diventa un successo grazie anche al singolo ""Applausi per Fibra"". Nel 2007 è la volta di BUGIARDO, ristampato un anno dopo con materiale extra come BUGIARDO 2: il disco contiene anche una collaborazione con Gianna Nannini. Nel 2016 arriva invece un'edizione speciale di TRADIMENTO, per festeggiare i 10 anni dalla pubblicazione.";NO;SI
Claudio Baglioni;Foro Italico;21:00;28/09/2023;..\imgs\baglioni-tuttocuore-biglietti-2.jpg;https://www.ticketone.it/event/claudio-baglioni-atuttocuore-foro-italico-16698957/;https://www.stay22.com/events/gm/ChIJJxBJw75gLxMRWrPE8WZpOhM?searchterm=Foro+Italico%2C+Viale+del+Foro+Italico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=09%2F28%2F2023&checkout=09%2F29%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94153464206465&nelng=12.470916374716495&swlat=41.92215528598166&swlng=12.44169102529068&zoom=14;https://open.spotify.com/artist/5zBAb4P2NoTps0shbgZvgj?si=5f593204bf154ae4;https://www.instagram.com/claudiobaglioniofficial/;"Musicista, compositore, autore, interprete, scrittore e architetto. Claudio Baglioni è uno tra gli artisti più amati e di maggior successo di pubblico e di critica nella storia della musica popolare italiana.
Nato a Roma nel 1951, ha studiato pianoforte e chitarra, armonia e composizione. La sua prima opera - una suite musicale, ispirata alla poesia “Annabel Lee” di Edgar Allan Poe - è stata realizzata nel 1967.
Nel settembre del 1970 esce il suo primo album ufficiale: “Claudio Baglioni”. Da allora, Baglioni ha pubblicato - in Italia - 16 album originali, 11 album dal vivo e numerose raccolte di successi. Ha registrato in italiano, spagnolo, francese, inglese, portoghese, maltese, tedesco e polacco. Ha creato 360 composizioni, tra canzoni e suite, oltre a 4 opere musicali. Ha composto l’inno dei Mondiali di nuoto 1994, l’inno della Nazionale italiana di calcio 1998, l’inno delle Olimpiadi invernali 2006 e l’inno Mondiali di Nuoto 2009. ";NO;NO
Claudio Baglioni;Foro Italico;21:00;29/09/2023;..\imgs\baglioni-tuttocuore-biglietti-2.jpg;https://www.ticketone.it/event/claudio-baglioni-atuttocuore-foro-italico-16698954/;https://www.stay22.com/events/gm/ChIJJxBJw75gLxMRWrPE8WZpOhM?searchterm=Foro+Italico%2C+Viale+del+Foro+Italico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=09%2F29%2F2023&checkout=09%2F30%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94153464206465&nelng=12.470916374716495&swlat=41.92215528598166&swlng=12.44169102529068&zoom=14;https://open.spotify.com/artist/5zBAb4P2NoTps0shbgZvgj?si=5f593204bf154ae4;https://www.instagram.com/claudiobaglioniofficial/;"Musicista, compositore, autore, interprete, scrittore e architetto. Claudio Baglioni è uno tra gli artisti più amati e di maggior successo di pubblico e di critica nella storia della musica popolare italiana.
Nato a Roma nel 1951, ha studiato pianoforte e chitarra, armonia e composizione. La sua prima opera - una suite musicale, ispirata alla poesia “Annabel Lee” di Edgar Allan Poe - è stata realizzata nel 1967.
Nel settembre del 1970 esce il suo primo album ufficiale: “Claudio Baglioni”. Da allora, Baglioni ha pubblicato - in Italia - 16 album originali, 11 album dal vivo e numerose raccolte di successi. Ha registrato in italiano, spagnolo, francese, inglese, portoghese, maltese, tedesco e polacco. Ha creato 360 composizioni, tra canzoni e suite, oltre a 4 opere musicali. Ha composto l’inno dei Mondiali di nuoto 1994, l’inno della Nazionale italiana di calcio 1998, l’inno delle Olimpiadi invernali 2006 e l’inno Mondiali di Nuoto 2009. ";NO;NO
Claudio Baglioni;Foro Italico;21:00;30/09/2023;..\imgs\baglioni-tuttocuore-biglietti-2.jpg;https://www.ticketone.it/event/claudio-baglioni-atuttocuore-foro-italico-16698956/;https://www.stay22.com/events/gm/ChIJJxBJw75gLxMRWrPE8WZpOhM?searchterm=Foro+Italico%2C+Viale+del+Foro+Italico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=09%2F30%2F2023&checkout=10%2F01%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94153464206485&nelng=12.470916374719877&swlat=41.92215528598189&swlng=12.441691025294062&zoom=14;https://open.spotify.com/artist/5zBAb4P2NoTps0shbgZvgj?si=5f593204bf154ae4;https://www.instagram.com/claudiobaglioniofficial/;"Musicista, compositore, autore, interprete, scrittore e architetto. Claudio Baglioni è uno tra gli artisti più amati e di maggior successo di pubblico e di critica nella storia della musica popolare italiana.
Nato a Roma nel 1951, ha studiato pianoforte e chitarra, armonia e composizione. La sua prima opera - una suite musicale, ispirata alla poesia “Annabel Lee” di Edgar Allan Poe - è stata realizzata nel 1967.
Nel settembre del 1970 esce il suo primo album ufficiale: “Claudio Baglioni”. Da allora, Baglioni ha pubblicato - in Italia - 16 album originali, 11 album dal vivo e numerose raccolte di successi. Ha registrato in italiano, spagnolo, francese, inglese, portoghese, maltese, tedesco e polacco. Ha creato 360 composizioni, tra canzoni e suite, oltre a 4 opere musicali. Ha composto l’inno dei Mondiali di nuoto 1994, l’inno della Nazionale italiana di calcio 1998, l’inno delle Olimpiadi invernali 2006 e l’inno Mondiali di Nuoto 2009.";NO;NO
Ariete;Palazzo Dello Sport;21:00;21/10/2023;..\imgs\ariete-biglietti-2.jpg;https://www.ticketone.it/event/ariete-palazzo-dello-sport-16410230/;https://www.stay22.com/events/gm/ChIJlw8kehmLJRMRgYV0kvxC9DA?searchterm=Palazzo+dello+Sport+-+Roma%2C+Piazzale+Pier+Luigi+Nervi%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=10%2F21%2F2023&checkout=10%2F22%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.83582686999921&nelng=12.477521212788645&swlat=41.815743755072845&swlng=12.455634387226894&zoom=14;https://open.spotify.com/artist/2T4kh33TYdnDesvlQyRst8?si=12be07105f0c41ec;https://www.instagram.com/iosonoariete/;A 17 anni partecipa alla tredicesima edizione italiana di X Factor, superando le prime fasi di selezione ma venendo comunque eliminata ai Bootcamp. Ad agosto del 2019 esce su Youtube il suo primo singolo Quel bar, distribuito il 15 novembre sulle piattaforme di streaming. A dicembre 2019 esce 01/12. La cantautrice firma poi un contratto con la casa discografica Bomba Dischi e nel maggio del 2020 pubblica l'EP d'esordio Spazio, il quale vede i brani Amianto e Pillole venire certificati dischi d'oro. Il 25 febbraio 2022 pubblica il suo primo album in studio Specchio. Il 4 dicembre 2022 è stata annunciata la sua partecipazione al Festival di Sanremo 2023 con la canzone Mare di guai, una ballata in cui racconta la fine della relazione con la sua precedente fidanzata.;NO;NO
Giorgia;Palazzo Dello Sport;21:00;11/11/2023;..\imgs\giorgia-biglietti-2.jpg;https://www.ticketone.it/event/giorgia-blu-live-teatri-lirici-e-palasport-palazzo-dello-sport-16478692/;https://www.stay22.com/events/gm/ChIJlw8kehmLJRMRgYV0kvxC9DA?searchterm=Palazzo+dello+Sport+-+Roma%2C+Piazzale+Pier+Luigi+Nervi%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=11%2F11%2F2023&checkout=11%2F12%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.83549113721904&nelng=12.481190474722354&swlat=41.8160795914211&swlng=12.45196512529651&zoom=14;https://open.spotify.com/artist/0gm1lHoOXAdy5OB4AwFYRr?si=3cfa34be2f804917;https://www.instagram.com/giorgiaofficial/?hl=it;Oltre vent’anni di carriera artistica, 25 dischi di platino e una serie di brani senza tempo, che hanno conquistato il cuore di milioni di persone: Giorgia è una delle più grandi artiste italiane di sempre. Nel corso degli anni ha collaborato con importanti artisti italiani e internazionali, tra cui, solo per citarne alcuni: Luciano Pavarotti, Ray Charles, Lionel Richie, Jovanotti, Mina, Zucchero, Pino Daniele, Andrea Bocelli, Eros Ramazzotti, Gianna Nannini, Herbie Hancock e Alicia Keys.;NO;NO
Fasma;Orion;21:00;16/11/2023;..\imgs\fasma-biglietti.jpg;https://www.ticketone.it/event/fasma-orion-16588619/;https://www.stay22.com/events/gm/ChIJRWf77vKIJRMRM6hzKc6Lk1Y?searchterm=Orion%2C+Viale+John+Fitzgerald+Kennedy%2C+Ciampino%2C+RM%2C+Italia&aid=222&aidappend=&checkin=11%2F16%2F2023&checkout=11%2F17%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.830497586801954&nelng=12.621065225557714&swlat=41.79032171386805&swlng=12.577291574434128&zoom=13;https://open.spotify.com/artist/1hM06YHQ635cZwwUbn7dpk?si=d10903aff205485b;https://www.instagram.com/fasma_wfk/;Nel 2016 fonda la crew WFK insieme al suo attuale produttore GG, Barak da Baby e il suo manager Tommy, dando vita ad uno stile musicale non classificabile in alcun genere. L’artista definisce la musica come un pennello che non ha regole, il microfono come una fotocamera con cui rievocare momenti passati e significativi della propria vita. Il suo album d’esordio, dal titolo ‘Moriresti per vivere con me?’, pubblicato il 2 Novembre 2018, ad oggi ha raccolto 50 milioni di stream su Spotify. Nel mese di febbraio 2020 FASMA partecipa al Festival di Sanremo tra le Nuove Proposte con il brano ‘Per Sentirmi Vivo’, certificato disco d’oro, facendo innamorare pubblico e critica e raggiungendo oltre 24,2 milioni di stream totali sulle piattaforme digitali.;NO;NO
Tommaso Paradiso;Palazzo Dello Sport;21:00;16/11/2023;..\imgs\tommaso-paradiso-biglietti-quadrata.jpg;https://www.ticketone.it/event/tommaso-paradiso-palazzo-dello-sport-16819900/;https://www.stay22.com/events/gm/ChIJlw8kehmLJRMRgYV0kvxC9DA?searchterm=Palazzo+dello+Sport+-+Roma%2C+Piazzale+Pier+Luigi+Nervi%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=11%2F16%2F2023&checkout=11%2F17%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.83549113721904&nelng=12.481190474722354&swlat=41.8160795914211&swlng=12.45196512529651&zoom=14;https://open.spotify.com/artist/47z0zz9ZMCn9GBiPRTn5Bc?si=b21b337313c84ca1;https://www.instagram.com/tommasoparadiso/;"Nel 2009 fonda i Thegiornalisti insieme a Marco Primavera e Marco Antonio Musella, debuttando a settembre 2011 con l’album “Vol.1”, seguito qualche mese più tardi da “Vecchio” e nel 2014 da “Fuoricampo”. Il 17 settembre 2019 ha annunciato il proprio abbandono dai Thegiornalisti per intraprendere la carriera da solista, iniziata con la pubblicazione del singolo ""Non avere paura"" avvenuta qualche giorno più tardi. ";NO;NO
Colapesce Dimartino;Atlantico;21:00;01/12/2023;..\imgs\colapesce-dimartino-biglietti.jpg;https://www.ticketone.it/event/colapesce-dimartino-atlantico-16752634/;https://www.stay22.com/events/gm/ChIJ39S2jBaLJRMRpShTGAWl9NU?searchterm=Atlantico%2C+Viale+dell%27Oceano+Atlantico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=12%2F01%2F2023&checkout=12%2F02%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.82271051678009&nelng=12.468455906390744&swlat=41.81266768949999&swlng=12.457512493610494&zoom=15;https://open.spotify.com/artist/2KX2VLr3Eu6sn6EtxzCtvf?si=6a4df7469d8d4c08;https://www.instagram.com/dimartinoofficial/;Colapesce e Dimartino. Lorenzo e Antonio. Due amici. Due scrittori di canzoni. Due dei migliori cantautori di nuova generazione. Antonio e Lorenzo si conoscono da tanto tempo. Hanno cominciato a fare musica prima in band e poi da solisti nello stesso esatto momento storico e nella stessa regione (la Sicilia). Uno a Catania/Siracusa (Colapesce) e uno a Palermo (Dimartino). Entrambi nel 2020 arrivano a tagliare il traguardo dei dieci anni di carriera e lo fanno nel migliore dei modi: con un disco nuovo, in primis, realizzato interamente a quattro mani e composto da sole canzoni inedite e che arriverà nei primi mesi del 2020, e con il primo vero e proprio tour teatrale della loro carriera. Le loro strade si sono incrociate tantissime volte: sul palco, dove hanno condiviso concerti, e anche fuori grazie al profondo rapporto di amicizia che li lega.;NO;NO
Laura Pausini;Palazzo Dello Sport;21:00;12/12/2023;..\imgs\laura-pausini-tour-biglietti.jpg;https://www.ticketone.it/event/laura-pausini-palazzo-dello-sport-16833102/;https://www.stay22.com/events/gm/ChIJlw8kehmLJRMRgYV0kvxC9DA?searchterm=Palazzo+dello+Sport+-+Roma%2C+Piazzale+Pier+Luigi+Nervi%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=12%2F12%2F2023&checkout=12%2F13%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.83549113721904&nelng=12.481190474722354&swlat=41.8160795914211&swlng=12.45196512529651&zoom=14;https://open.spotify.com/artist/2e4nwiX8ZCU09LGLOpeqTH?si=c389ce736b454784;https://www.instagram.com/laurapausini/;"Nel 1993 partecipa al Festival di Sanremo – Sezione Nuove Proposte con il brano “La Solitudine” e si classifica al 1°posto. Pubblica l’album “Laura Pausini"" che rimane in classifica, nelle prime 10 posizioni, per un anno intero in Italia. Nel 1997 parte il suo primo tour mondiale “Laura Pausini – World Wide Tour ‘97” . Nel 2006 riceve allo Staples Center di Los Angeles il Grammy Awards per l’album “Resta in ascolto” (versione spagnola) nella categoria “Best Latin Pop Album”. Il premio le vale i pubblici complimenti del Presidente della Repubblica Italiana Carlo Azeglio Ciampi che le conferisce il titolo di ""Commendatore della Repubblica"". ";NO;NO
